"logFC","logCPM","F","PValue","FDR"
0.906636776853187,5.98467865819773,1143.60246570906,9.38833568770613e-24,1.74978524463005e-21
-0.499502172770214,8.58509020072392,1125.71467170888,1.15758448989166e-23,2.13674513965867e-21
0.925053827113977,6.52209722614112,1107.81930920125,1.432128608921e-23,2.61834027671014e-21
-3.12499086266063,2.3179266547752,1096.76005068582,1.64373792310058e-23,2.97687140658131e-21
-0.597705869690675,7.25521787325371,1094.70677992765,1.67740423128224e-23,2.98614725729879e-21
-1.105937464734,5.46675824961822,1094.58134140987,1.67997032759425e-23,2.98614725729879e-21
0.504258592293039,8.89154761534405,1070.72476562175,2.25065677220143e-23,3.96384018861935e-21
-4.17125352470042,2.25049801205818,1052.96612595468,2.88379465744574e-23,5.03274600354417e-21
0.766619238726004,7.59537746606377,1047.38335314452,3.01494896501069e-23,5.21423200732525e-21
-1.09998124147847,7.03855564029178,1043.07888648906,3.18417158373386e-23,5.39681074510231e-21
-5.53901471852698,1.61024200931999,1043.343188062,3.19684594014763e-23,5.39681074510231e-21
1.32876347381065,4.68689034913948,1042.57171233714,3.20485713883244e-23,5.39681074510231e-21
-2.29034247408107,3.19449154258083,1039.2753398399,3.34325352038679e-23,5.58090763746654e-21
1.86859209239041,3.43004336266645,1035.81727781629,3.49401841350886e-23,5.78229926587323e-21
1.42957362480148,4.10229084883106,1026.34919976444,3.94587052166447e-23,6.4742629405464e-21
-2.79000908954416,2.66301615925249,1015.3494182862,4.55867684461877e-23,7.41634910052088e-21
-6.22726790799213,1.19957858170694,803.106410975461,5.14895042043693e-23,8.30625220345611e-21
-0.957935770806581,5.55093129464436,1003.90826559499,5.28823928727847e-23,8.45986079982374e-21
-1.40110507328452,4.66466557818877,1001.72802151168,5.44287866001175e-23,8.63528443274756e-21
-0.633764203100231,7.78652548646344,998.876319645182,5.65217677393206e-23,8.89383914173555e-21
0.642226904205704,7.33523921993682,995.862104603671,5.88301216755153e-23,9.18180362442981e-21
1.3409359162156,4.33415427455643,976.644690171775,7.61518807295083e-23,1.17894165674546e-20
-1.35735943482944,4.42364816942938,968.124048761168,8.55146332721201e-23,1.31329953193991e-20
-0.851906871395649,5.68862615213277,957.94592257127,9.83476124208692e-23,1.49839612352653e-20
-1.5844767435179,4.08448935155744,954.512760154277,1.03145439421232e-22,1.55912047288928e-20
-2.51836592632022,2.92220328538944,940.967512152657,1.24709081111655e-22,1.87034392976596e-20
-0.708430722833238,6.45428788179127,935.912162200857,1.33792039209152e-22,1.99101222999851e-20
-1.95114154742876,4.05781635222652,932.642589325835,1.4015184089432e-22,2.06961145357559e-20
-2.1910739101953,3.2262504173685,930.067057364482,1.453872357406e-22,2.13053340802465e-20
0.606332030077291,7.54634614317714,920.943543393815,1.65574989246334e-22,2.39192771668435e-20
1.36464982296626,4.59860770943831,920.886032110135,1.65716719445236e-22,2.39192771668435e-20
0.698949041147758,6.18511438115233,916.158860050519,1.77375032991207e-22,2.54109590174045e-20
1.13335990411784,4.95446164812949,910.477577625177,1.92572990101684e-22,2.73838791924595e-20
-1.89824062802328,3.72499447985075,907.378735345406,2.01487242721204e-22,2.83591035205816e-20
