Ctrl_1	Ctrl_2	Ctrl_3	Ctrl_4	Ctrl_5	Ctrl_6	UPF3B.KO_1	UPF3B.KO_2	UPF3B.KO_3	UPF3B.KO_4	UPF3B.KO_5	UPF3B.KO_6
UBBP1	0.443488986525828	0.247595215063925	0.354328402738084	0.278203025207021	0.109029563176092	0.278949956299024	0.383941135560694	0.234976811819204	0.331936733150789	0.305404212770487	0.412892355788201	0.224398648411151
ANKRD36BP2	0.596307615251798	0.779339506962346	1.15710634336044	0.777374491722345	1.01473585193416	0.86387184138916	0.764722307468225	0.474205719648984	0.630255858339776	0.411502992319298	0.669635874426662	0.510338052009892
ALMS1-IT1	0.110998386538503	0.166206713527582	0.175663674730283	0.241596291528939	0.419604565277114	0.310311506879573	0.34223450637837	0.580421354647732	0.366406150991079	0.625045154135756	0.194170541436433	0.370363580850805
SGSM3-AS1	0.0565664323456113	0.112904039129526	0.0459614772699172	0.135857773783881	0.04460536718435	0.146206491512987	0.0934650422588151	0.117570253002036	0.0432542392803557	0.140339901204203	0.238888036702292	0.378506660522829
RPL5P4	1.50560291901626	1.57043792609019	1.65805447417457	1.34162105664333	1.5320231608269	1.23052808785495	1.38200947629262	1.54121173189131	1.61805809270247	1.4771352874577	1.38600606953711	1.5624888258336
MIR181A1HG	2.87618203850984	2.74552530305438	2.79158224117779	2.55496402299132	2.99334368419901	2.59283195328005	1.77895581161203	2.02279285713505	1.98267276861211	1.91013721236198	1.79224405162319	1.8557797133455
TOB1-AS1	0.964736254748159	0.758664823408751	1.08408843748088	0.940427179877986	0.997821439613539	0.879638274286277	0.948285637998799	1.22045156653655	1.1538247467489	0.975729794479252	1.00609219990517	1.0122525760467
RPS3AP7	0.32874586390075	0.257453374068206	0.404586749617097	0.365851346304224	0.323321759252502	0.180554853048481	0.502280805120404	0.451990892112981	0.331936733150789	0.376996490447002	0.412892355788201	0.525084483841644
ZRANB2-DT	1.43054084713901	1.33935020015874	1.08848744606565	1.30217088728968	1.22798332775925	1.09753204063872	1.4581758383412	1.46930159851817	1.73149125260571	1.38897114071856	1.12997283715498	1.61167613140803
BCAN-AS2	0.795578486444162	1.08080689957889	1.33424534060134	1.11753484120252	0.885829960620846	1.12424811137935	1.42659449129972	1.40136777625584	1.46741541057771	1.41471542978958	1.52610086297535	1.42379421926181
B3GALNT1P1	0.0785862628572691	0.145121372229564	0.192108627456169	0.053777519904756	0.249027886644516	0.393197857975255	0.227793336580601	0.199858592898433	0.126056452737997	0.239707239710433	0.119608134768792	0.140696864644042
EIF4EP2	4.9156645872474	4.92612767816151	4.98142185963256	4.90400919348564	5.03947745737493	4.78540806881789	4.78663893903131	4.79307455148092	4.81615506299444	4.85450802249652	4.72476441231673	4.79445853583572
YWHAZP3	3.46217165807548	3.46214246044183	3.57555012363514	3.45393150916381	3.47698778358185	3.38851504793091	3.3249010891153	3.41195821052454	3.27072303839602	3.44861558890524	3.30265171094372	3.430657408555
ATXN1-AS1	0.501690673730259	0.533778190283292	0.493518435723648	0.571563846794017	0.411112325966483	0.415000539767362	0.55435063086164	0.679350460620836	0.534981937489073	0.35942872331247	0.510957167622065	0.53968170960851
RHEBP1	1.18878426236778	0.96525835859106	1.21860122839905	0.777374491722345	1.08582314670856	1.04256826437307	0.856461752786874	0.91954192634949	0.889235790422571	0.904834616983936	1.07677099184819	0.903592658404094
KIF25-AS1	0.310254086968354	0.112904039129526	0.0728515549686731	0.278203025207021	0.170699425626872	0.163482892608184	0.255020016972115	0.0599824465088079	0.155921755070198	0.268230178850946	0.0610432421768406	0.0209593084654651
RPL7P46	0.233821535743041	0.237669229998252	0.0728515549686731	0.0642965899116333	0.200573166156504	0.246891485158014	0.162192026330744	0.126948635427181	0.126056452737997	0.190878906875742	0.0409811158055745	0.101878147759588
SEPTIN7P7	0.32874586390075	0.296225886133007	0.125173270590989	0.232297610714172	0.0878728823070587	0.35611147070451	0.272889805287502	0.0986285871432931	0.0852493095225263	0.180911748486569	0.230054735028035	0.041618477681318
GK3	0.0676183582322059	0.276969877866944	0.142200498336833	0.0325064535818761	0.323321759252502	0.263009766264678	0.0833740770388968	0.0794349169670498	0.0852493095225263	0.170875250589013	0.265067998929515	0.197034101721165
LINC01315	1.72040657397095	1.54651511863041	1.98738662967342	1.52414994506792	1.67365620424377	1.73974452515005	1.96907044118489	1.54820947196531	1.90272862574141	1.65687099932198	1.83073201233295	1.98672782398767
HNRNPA1P6	0.641386458348129	0.50923443424569	0.361616251680261	0.526628351716439	0.385331493385933	0.464627557923404	0.34223450637837	0.421828792022059	0.542538284856776	0.341644392818295	0.643263480001504	0.495439332355598
RPL21P89	0.142698298894083	0.0687969492392186	0.133712004533795	0.204036467895261	0.0771770467361843	0.119897673073646	0.26398257873142	0.136266446285322	0.115962366359066	0.314549959386604	0.299251609237599	0.140696864644042
RPL19P2	0.194031100749473	0.379832168710684	0.339641321370667	0.222938607597401	0.190683826199376	0.400502090071355	0.123321236863775	0.29444890741655	0.0432542392803557	0.0446533402949209	0.0906228416370302	0.353938223427379
KHDC1-AS1	2.4110652581476	2.25367199023943	2.3645607235993	2.39332538290771	2.29785943195559	2.42927239591036	2.74339782275537	2.51942065024684	2.65786847512145	2.37101161727913	2.55322231026684	2.59837049241751
EMX2OS	0.727526582379613	0.813152235989164	0.916067316410948	0.549271042421117	0.898036379355536	1.38579988453638	0.914532841534295	0.729463754311894	0.924364471710425	0.904834616983936	0.870566481479405	0.948043426580444
PET100	4.13708422425357	4.06901545516232	4.17054258487739	4.1558124573475	4.21053808528974	4.15744317392701	4.18357953589734	4.17238825649331	4.12581728666359	4.06736404626817	4.13957100816834	4.01376886940189
DDX50P1	0.291522210447192	0.406657834410888	0.376082425980985	0.115771343408512	0.180726228953088	0.146206491512987	0.103485915952493	0.391022610066793	0.488793366090625	0.469971958042495	0.365280900341726	0.495439332355598
ZNF688	2.46847969461946	2.35585729344577	2.50610480161902	2.52100119743528	2.24388854859479	2.50068033123167	2.00960055794931	2.43132703049041	2.25289893547087	2.31742723755174	2.3823730166727	2.25124024978588
RPS15P5	0.319529602578864	0.525643244542204	0.309810844526477	0.260015761993955	0.305103879606365	0.37106062145264	0.64633194230073	0.32736368420201	0.457158447576789	0.494322443451888	0.458982618443917	0.268883475331802
RPL21P62	0.692257752343468	0.846190603625145	0.74828118146071	0.718654227037679	0.771059677610794	0.584913221162102	0.832562624563757	0.765938450813195	0.752576779147126	0.855558600864294	0.83022084711438	0.886564065564149
FRMD4A-AS2	0.153112018196386	0.145121372229564	0.142200498336833	0.194491708785963	0.109029563176092	0.163482892608184	0.152572071959715	0.108130506348556	0.0538681640957638	0.0446533402949209	0.157370983017579	0.101878147759588
LINC01159	2.64302105304636	2.69382597900182	2.75607499409631	2.75652060433489	2.9263909659607	2.80997353637461	3.16663522730706	3.28993940964907	3.15348419415546	3.30572745400235	3.54716753801559	3.21569728260794
PDC-AS1	0.46872060991409	0.155702563464018	0.294661070905045	0.549271042421117	0.493865735196316	0.333393227529975	0.218602383501033	0.172947301259281	0.165741030744547	0.428451600030729	0.764449004666686	0.286300314228003
RPL29P17	0.110998386538503	0.257453374068206	0.183909582500974	0.115771343408512	0.26796309915133	0.163482892608184	0.18124160883999	0.089063670985328	0.146035189157269	0.47813453834071	0.166659245974253	0.215334681995642
CRPPA-AS1	0.100275051418478	0.102003040648232	0.183909582500974	0.115771343408512	0	0.00958506978149985	0.227793336580601	0.217524556095891	0.400071193479979	0.200777677283083	0.138613111684969	0.041618477681318
ZNF492	0.183909619801995	0.166206713527582	0.125173270590989	0.0747395174449991	0.109029563176092	0.0931001646023771	0.142887540463253	0.108130506348556	0.136080404375542	0.220373763520623	0.0308444543430299	0.101878147759588
MAST4-AS1	0.477034032184832	0.305758359563797	0.21642983747554	0.232297610714172	0.0984900044246385	0.197427154807006	0.333746520955742	0.126948635427181	0.175493925977158	0.0879659922929681	0.458982618443917	0.197034101721165
RPL26P6	1.05635271499097	0.971260946631864	1.02105098335066	0.899891408872412	0.835944536497012	1.00472682070638	0.959363340079715	0.930295015584597	1.14392375045328	0.771711913819449	0.689103543739507	1.10350661230179
ITGB1-DT	0.153112018196386	0.112904039129526	0.558381423538287	0.278203025207021	0.200573166156504	0.197427154807006	0.333746520955742	0.172947301259281	0.527385804059083	0.402953432592751	0.458982618443917	0.242357512029606
MYOSLID	0.204082067086615	0.155702563464018	0.271633878286261	0.165472595444234	0.0664013218539272	0.13749008403713	0.0526706522673519	0.319205122893006	0.105797156893805	0.0664722019755409	0.185058276995048	0.0105177157023911
NAMPTP1	4.66769205081486	4.64371507276801	4.6067599472528	4.65624072975854	4.79460628010643	4.65673570001746	4.33850408928801	4.27665911785756	4.43835541366351	4.22360494457555	4.30010860122591	4.18081063587273
RPL4P4	4.82739011815556	4.93152548313432	4.83791741547012	4.86731110322795	4.81727927169152	4.86082004191614	4.82953079079843	4.75539957993285	4.78901468148889	4.84664857190723	4.82532614752131	4.78606557947174
MTND5P2	0.0228934021890655	0.155702563464018	0.107942678549206	0.382759670116314	0.119492683625291	0.222371301731541	0.133137558988118	0.0986285871432931	0	0.0224994233245543	0.100349454802795	0.041618477681318
MBNL1-AS1	1.63754036710759	1.70979306535036	1.65509181324936	1.64820332902126	1.78957453928157	1.90549924754955	1.75054106355779	1.70671359282411	1.78979966498501	1.59816388367914	1.76803846349034	1.65589557436697
RPL21P93	4.01536592165802	3.974311969404	3.98362566998695	4.0333327878585	3.9758984161051	4.11700158220778	3.99862908392588	3.86360970576221	3.95726123118543	3.97881219549666	3.91273240751953	4.03903257946773
MTATP8P2	0.426419364357017	0.589473534393786	0.44631430802855	0.313903844109617	0.564490793061553	0.443567517845736	0.745653019001179	0.524747536195054	0.726276537513986	0.580247897861986	0.61640000871267	0.822347741758278
PRDX3P1	0.100275051418478	0.0799507839549666	0.159029106264123	0.085107396905033	0.210395178236623	0.214104414015326	0.209352502157078	0.136266446285322	0.185181332237359	0.0446533402949209	0.138613111684969	0.15972143477696
SUCLA2P3	0.204082067086615	0.0910190467511281	0.224446639364251	0.194491708785963	0.109029563176092	0.189015668958836	0.0212995624560861	0.343543685832362	0.0852493095225263	0.180911748486569	0.129141917655516	0.0920080413022824
ACVR2B-AS1	1.07290145323163	0.620359960772352	0.829365132182401	0.650477690526577	0.564490793061553	0.622878511338035	1.14546238177556	0.80151367589728	1.04098676637311	0.738119578020458	0.689103543739507	0.996466207121193
TNPO1P3	0.0228934021890655	0.155702563464018	0.240347824418816	0.125849515864978	0.129880466533524	0.0749545722870053	0.307978756760229	0.421828792022059	0.136080404375542	0.109144255467605	0.194170541436433	0.251253800757937
PBX3-DT	0.121642604427303	0.112904039129526	0.192108627456169	0.155668379620233	0.150434305404344	0.180554853048481	0.0934650422588151	0.126948635427181	0.260424280351905	0.0879659922929681	0.129141917655516	0.206213409511432
LINC01204	0.214063494545813	0	0.0817046784072174	0.0431811889093588	0.129880466533524	0.146206491512987	0	0	0.126056452737997	0.170875250589013	0.0103549297496394	0.206213409511432
PANK2-AS1	0.768741683200162	0.604999401322213	0.620453237705527	0.578918883692752	0.653581478201683	0.853264341324201	0.700152626654324	0.717097677546755	0.630255858339776	0.849279053877659	0.720977029299271	0.810358618782903
LINC02572	0.808811974984108	0.806452791182275	0.940606927812368	0.790105113893716	0.730680180549372	0.765473871368922	1.01351077657113	0.935641653336426	0.784791866103706	0.849279053877659	0.881889562754269	0.863542034760489
HNRNPA1P53	0.204082067086615	0.112904039129526	0.240347824418816	0.260015761993955	0.109029563176092	0.0931001646023771	0.0212995624560861	0.0986285871432931	0.105797156893805	0.130016121460945	0.265067998929515	0.101878147759588
DNPEP-AS1	0.132208864000291	0.0799507839549666	0.0639437685699616	0.155668379620233	0.140193989054443	0.111020361521089	0.0629779012928162	0.136266446285322	0.0432542392803557	0.190878906875742	0	0.0920080413022824
LINC00404	0.517897393236397	0.604999401322213	0.620453237705527	0.74504761172462	0.376634478007768	0.665944409669777	0.479376714746954	0.421828792022059	0.534981937489073	0.368239347158049	0.546967887566042	0.16914046182943
RPL21P37	2.51564831518956	2.66448870017445	2.68523344021893	2.69015147953409	2.57943614889534	2.75689727410886	2.86324728426637	2.39297218095835	2.68372622298129	2.65102460111519	2.52280439894807	2.65309787184721
TERF2IPP1	0.0454291879385546	0.186988321211808	0.125173270590989	0.165472595444234	0.0878728823070587	0.0840558966801156	0.236926107474407	0.29444890741655	0.185181332237359	0.15059032960814	0.0610432421768406	0.277618177572388
PATL2	0.0894714141158054	0.166206713527582	0.107942678549206	0.241596291528939	0.119492683625291	0.111020361521089	0.408398384687837	0.0986285871432931	0.223293282412239	0.453506928692093	0.203225612588093	0.277618177572388
RALGAPA1P1	4.19681603081276	4.29282201272483	4.26441491939495	4.3881257863915	4.30523770695394	4.33280606570588	4.09845693716085	4.10339469125344	4.09659940377008	4.18173560112326	4.02231524175533	4.1382827382017
SFTA3	1.16325265217062	1.32066495365154	1.17789724949346	1.21516653339518	1.04798113239128	1.17624034836037	2.29402638794015	2.42943331339847	2.35298334533784	2.54622470078825	2.72022784496253	2.47278711151016
LINC00858	0.58096279538686	0.176634936182395	0.404586749617097	0.790105113893716	0.879687802792974	0.526023638802747	0.517350648180512	0.72329396538452	0.765549263611281	0.904834616983936	0.859153826814964	1.02268166544651
TAF12-DT	0.0785862628572691	0.276969877866944	0.224446639364251	0.021752145009849	0.180726228953088	0.146206491512987	0.0934650422588151	0.406507925872829	0.204363154997971	0.119617933013418	0.119608134768792	0.15972143477696
HMGN2P19	0.382840241501116	0.296225886133007	0.224446639364251	0.278203025207021	0.34131245531016	0.146206491512987	0.272889805287502	0.25222046882334	0.0644045720834497	0.376996490447002	0.247667582995422	0.251253800757937
DPY19L1P1	1.75841639218966	1.11374082707265	1.1402551604392	1.22925770976126	1.6230788711874	1.00472682070638	1.81903585768501	1.76794049887724	1.92313379076648	1.83267850590255	1.77716321757358	1.68901152631417
ACTG1P9	0.434979420754291	0.620359960772352	0.332241327831033	0.526628351716439	0.411112325966483	0.325740279096833	0.632557091610698	0.51048678513773	0.46513244699987	0.557316609439923	0.488911233756505	0.554132718458869
MTCO2P12	3.12128507680252	3.19480628513778	3.29920782542225	3.36738409559065	3.4585621055097	3.13955670305339	3.59461711586883	3.50750313342716	3.60974108649573	3.45896313015391	3.50385162708243	3.54811617707304
SREK1IP1P1	0.194031100749473	0.237669229998252	0.107942678549206	0.085107396905033	0.109029563176092	0.278949956299024	0.0212995624560861	0.24362440303693	0.204363154997971	0.170875250589013	0.157370983017579	0.0619859824740518
DANT1	0.60391925194966	0.658060729920977	0.589751134099336	0.74504761172462	0.703118648073412	0.378477506815209	0.68020441848296	0.517634781177571	0.746046530622363	0.934798774783926	0.59591896514575	0.465172216105216
TMEM44-AS2	0.720541455203491	0.971260946631864	0.921008744964993	1.06088081429708	1.16371769717626	1.04722941023031	0.448261076911275	0.735607270013397	0.432968547782812	0.987214202943842	0.582101600011153	0.736253073004193
ACAP2-IT1	0.0676183582322059	0.123723287027029	0.0277522159414567	0.213518494421137	0.0555445052555202	0.13749008403713	0.0526706522673519	0.217524556095891	0.136080404375542	0.239707239710433	0.148022533286327	0.0619859824740518
KRT8P12	2.12926977885319	1.95969617195006	2.12864147740605	1.98912906909809	1.95352326625559	2.20985727433462	2.22456318921512	2.38126402850945	2.37219322853016	2.36662148825043	2.52821907991623	2.33939826558921
SNHG31	1.37823806260799	1.4509500840982	1.30807900687411	1.36733432724136	1.46386134020168	1.43997293966619	1.77582611344617	1.6063584653313	1.90566137866689	1.69238568415209	1.82194087240374	1.98672782398767
ST13P13	0.243600002557436	0.0232987443867048	0.192108627456169	0.0642965899116333	0.190683826199376	0.294715947752625	0.0212995624560861	0.117570253002036	0.0217892172329903	0	0.0808302065233382	0.286300314228003
HNRNPA1P8	2.56912143174678	2.55883337741386	2.64697354906183	2.54560982379422	2.6242100787195	2.34281525181837	2.55177537575408	2.5176391766657	2.52495404824355	2.74703663410248	2.61898179076713	2.51956096927107
LINC01981	0.426419364357017	0.620359960772352	0.532785099439379	0.260015761993955	0.033582649696027	0.471579803513784	0.802120981994351	0.789752470481175	0.841026050562629	0.849279053877659	0.818483207474895	0.851891770853339
LINC00710	0.100275051418478	0.0232987443867048	0.0549806399902498	0.021752145009849	0.109029563176092	0.146206491512987	0.0422892334943493	0.208718614541755	0.146035189157269	0.0446533402949209	0.221167015648705	0.197034101721165
HMGN1P37	0.382840241501116	0.286630008600843	0.294661070905045	0.213518494421137	0.180726228953088	0.197427154807006	0.471660493827391	0.24362440303693	0.278637452847295	0.469971958042495	0.45140243777299	0.320515616263026
KRT18P4	0.110998386538503	0.112904039129526	0.00931018169377283	0	0.180726228953088	0.0565778423493065	0.200042932026842	0.0794349169670498	0.165741030744547	0.15059032960814	0.0206360664253524	0.18779601537865
LINC00242	0.262960321613998	0.517462167921153	0.459959536235698	0.357322287248427	0.525682215559548	0.539319519514896	0.375695707529144	0.15472344803473	0.391728293028193	0.314549959386604	0.230054735028035	0.303509395158383
SERPINH1P1	0.282064270466497	0.247595215063925	0.142200498336833	0.165472595444234	0.229840842648758	0.146206491512987	0.307978756760229	0.260765619557152	0.260424280351905	0.2300728872284	0.212224203923626	0.251253800757937
PTGES3P3	0.92274889275074	0.928708707259721	0.940606927812368	0.622278646048992	0.854854285616906	0.890054312177587	0.832562624563757	0.903260505256633	0.739486588973596	1.10258343154391	1.11565672124208	0.991165462974946
RABGEF1P1	4.6726769633948	4.69630252506332	4.73294685482768	4.60312370627551	4.57081106707842	4.7194063091156	5.05765420239196	5.008489606234	4.95180028329484	5.02193812097589	5.03573892025377	4.85626051563195
TCP1P1	0.485299823321321	0.492636845554424	0.500137547622307	0.51133335494625	0.525682215559548	0.310311506879573	0.290540956736193	0.451990892112981	0.504354441774578	0.305404212770487	0.247667582995422	0.224398648411151
KCNQ5-AS1	0.100275051418478	0.155702563464018	0.0728515549686731	0.115771343408512	0.140193989054443	0.205789882489609	0.171748259084376	0.15472344803473	0.204363154997971	0.190878906875742	0.119608134768792	0.206213409511432
ANKRD10-IT1	1.36933356815732	1.16701315764409	1.16961680674796	1.23857594126578	1.2376211063317	1.3710034658405	1.37375296919164	1.2678516022063	1.31692238224574	1.34054595090345	1.1674688419103	1.23489266436145
RPS7P4	0.501690673730259	0.388829593471372	0.51328535638977	0.456486630479619	0.393976394449096	0.429354734922681	0.39213970621398	0.359544237455956	0.416613637197047	0.376996490447002	0.290781339718827	0.684646429869052
EIF4A1P10	2.03669450534464	1.95061012778129	1.75532734461078	1.8225302517639	1.88771518398767	1.8371640319387	1.98270738623973	1.75892047810208	1.81185361271154	1.96343984442221	1.78019202223745	1.68573392922767
ACTG1P2	0	0.0462271987208284	0.0728515549686731	0.278203025207021	0.229840842648758	0.111020361521089	0.200042932026842	0.0599824465088079	0.260424280351905	0.130016121460945	0.175888092185076	0.0820699437147504
KANSL1L-AS1	0.0228934021890655	0.217610002883264	0.361616251680261	0.357322287248427	0.119492683625291	0.238764308133398	0.218602383501033	0.117570253002036	0.146035189157269	0.140339901204203	0.299251609237599	0.101878147759588
VIM-AS1	1.6921202005774	1.78328270209901	1.62815047119722	1.68274805221049	2.09012684291703	1.84789013204943	2.16121204600478	1.92940418242117	2.05049058686081	2.06988868689459	1.78321448152556	1.89887685322095
RPLP0P9	5.38995858400506	5.60542851313627	5.52139329643221	5.52468191228733	5.43436843014478	5.53050878537462	5.55330994862626	5.55712867923259	5.50696724430432	5.5343553194132	5.43742266427714	5.49573652210227
RPL41	10.3666384817883	10.3429152565195	10.3452314750413	10.3337821784471	10.4311981658405	10.3048955877691	10.4398481993994	10.4315799020483	10.4966241902672	10.4486141971001	10.3616440026626	10.4217970443483
FRMD3-AS1	0.426419364357017	0.343270618115023	0.432538787884885	0.407756304844401	0.564490793061553	0.400502090071355	0.625620029399556	0.600757330373829	0.739486588973596	0.305404212770487	0.649901911712463	0.568440410605698
ABHD17AP4	0.541871139189911	0.694801333683827	0.644553000213574	0.556740317421136	0.477690442536982	0.905538708022031	0.576103541101831	0.580421354647732	0.96991050120454	0.830274732179244	0.733531831895042	0.767594253499968
CALM2P2	0.253312637689613	0.379832168710684	0.38326147862321	0.415993189579411	0.533527896797505	0.415000539767362	0.18124160883999	0.459433906860214	0.527385804059083	0.368239347158049	0.458982618443917	0.402663704427124
PSMA6P2	0.204082067086615	0.197267935103819	0.3248031818392	0.287211394388891	0.0664013218539272	0.302534800747537	0.142887540463253	0.208718614541755	0.416613637197047	0.210608991782236	0.157370983017579	0.370363580850805
HMGN2P24	0.194031100749473	0.217610002883264	0.271633878286261	0.184883381491003	0.239466261542183	0.128720693907665	0.142887540463253	0.217524556095891	0.185181332237359	0.130016121460945	0.0709706470501646	0.233406024336337
ZFAND2A-DT	1.76522095183514	1.52627188143567	1.5019215351374	1.53175007366243	1.5320231608269	1.72236298347321	1.46596432449704	1.6163811070168	1.29472153722806	1.64604384547277	1.60337676924565	1.51895094066651
VDAC1P8	1.97639861902725	2.16479953112035	2.08747820847387	1.98359779747509	2.01925657946534	2.12421420172563	2.62316900667932	2.65362955339314	2.47843806103846	2.62552965340619	2.61049856910639	2.52323817932114
RPL6P3	0.533924072889659	0.525643244542204	0.545640027055696	0.593517413733456	0.180726228953088	0.457641647658997	0.547026158530078	0.51048678513773	0.424814268010432	0.394352905102506	0.568150618773333	0.434256476751765
PMS2P7	3.30527914686412	3.47909253315933	3.24211028252308	3.29665764369113	3.27769923161855	3.27189065077044	4.10719879321657	3.91999545556569	3.94733321382983	4.11786778834895	3.78436498754975	4.11166252772504
LINC01277	0.319529602578864	0.247595215063925	0.150639339748724	0.165472595444234	0.140193989054443	0.214104414015326	0.19067289776994	0.25222046882334	0.0538681640957638	0.0446533402949209	0.203225612588093	0.268883475331802
LINC01830	0.0565664323456113	0.267244627659324	0.167370365360863	0.25083542266445	0.109029563176092	0.0657954669598873	0.272889805287502	0.302748269877089	0.357865697048632	0.461762932021564	0.349054725821294	0.465172216105216
PERPP2	0.121642604427303	0.0462271987208284	0.107942678549206	0.175210633600719	0.180726228953088	0.163482892608184	0.0629779012928162	0.24362440303693	0.165741030744547	0.130016121460945	0.230054735028035	0.101878147759588
ORMDL1P1	0.0342052974743767	0.0232987443867048	0.192108627456169	0.085107396905033	0.119492683625291	0.00958506978149985	0.162192026330744	0.172947301259281	0.305533216717008	0.200777677283083	0.194170541436433	0.0920080413022824
MTND1P9	0.121642604427303	0.155702563464018	0.0185606667839829	0.053777519904756	0.0664013218539272	0.172044125058061	0.142887540463253	0.117570253002036	0.0955598149571682	0.170875250589013	0.0206360664253524	0.294930514196961
SUMO2P8	0.110998386538503	0.352498237290707	0.0728515549686731	0.184883381491003	0.109029563176092	0.146206491512987	0.0732120328643574	0.15472344803473	0.251230738109935	0.210608991782236	0.247667582995422	0.178498392867728
OR2A9P	2.66319794664746	2.76120037779369	2.57825784468218	2.62591702437032	2.64789466718658	2.83848849525333	2.89388294317646	3.12773414169221	2.97511860393029	2.9861609669921	2.97143222975502	3.13267815267268
SATB1-AS1	0.214063494545813	0.176634936182395	0.263875740656527	0.30506112068581	0.210395178236623	0.146206491512987	0.123321236863775	0.311000161716873	0.305533216717008	0.350563961674565	0.265067998929515	0.140696864644042
LINC02041	0.373964194437358	0.379832168710684	0.577284981514971	0.671271052713089	0.249027886644516	0.271001876361155	0.618649449752709	0.620810633646299	0.408366125386138	0.541824054411398	0.466523179552324	0.457505168362363
UBE3AP2	0.451948653808361	0.388829593471372	0.192108627456169	0.278203025207021	0.493865735196316	0.180554853048481	0.200042932026842	0.190943822813171	0.400071193479979	0.15059032960814	0.349054725821294	0.386604035633
RPS13P2	2.53767344381474	2.64396759305414	2.40215357328769	2.56980572121388	2.60013016352806	2.58804167606816	2.36029813197328	2.54762905663921	2.47053746653001	2.48880591485238	2.37437828882088	2.66812314720443
KPNA2P2	0.132208864000291	0.197267935103819	0.0185606667839829	0.105622272736913	0	0.0749545722870053	0.0422892334943493	0.208718614541755	0.105797156893805	0.0446533402949209	0.119608134768792	0.0820699437147504
MCFD2-AS1	0.0785862628572691	0.0687969492392186	0.175663674730283	0.30506112068581	0.323321759252502	0.172044125058061	0.218602383501033	0.0402641011354706	0.115962366359066	0.2300728872284	0.166659245974253	0.178498392867728
OR7E128P	0.121642604427303	0.0910190467511281	0.200261339244989	0.0431811889093588	0.0878728823070587	0.163482892608184	0.0212995624560861	0.0501569616517664	0.0644045720834497	0.190878906875742	0.185058276995048	0.224398648411151
RASA4CP	0.74139618808847	0.597257353368609	0.571011276694784	0.586236613822161	0.359081564185778	0.810036778442923	0.713299825587392	0.710874662193622	0.637330495521762	0.823883917081092	0.689103543739507	0.822347741758278
HMGN2P36	0.153112018196386	0.0910190467511281	0.0905038056784222	0.204036467895261	0.190683826199376	0.146206491512987	0.272889805287502	0.0794349169670498	0.0852493095225263	0.0446533402949209	0.119608134768792	0.286300314228003
UBAC2-AS1	1.96462237712209	1.37600998579439	1.78273189767592	1.32422068892293	1.64858916594952	1.60713234889272	1.68197910821348	1.72226563991166	1.95462709693333	1.72704707090932	1.96455908261784	1.70204795599478
EEF1DP1	1.06189007963108	1.17743557371276	0.945465155797744	1.04503563000696	1.02590295099319	0.820965702216818	1.17901833457107	0.97252337797611	1.41486350086828	1.40618494245072	1.11565672124208	1.25714533135694
SEPTIN7-DT	1.24827739582446	1.17743557371276	1.04840498175082	1.10230306423311	1.0091197198807	1.38579988453638	1.11606555871206	1.03363506961437	1.34312015385143	1.05971396148649	1.06191431136324	0.925989231879615
RPL23AP12	0.100275051418478	0.123723287027029	0.175663674730283	0.145797080511691	0.04460536718435	0.146206491512987	0.0212995624560861	0.199858592898433	0.296623558408682	0	0.0709706470501646	0.140696864644042
ACTR3-AS1	1.40462646195018	1.49744550520182	1.41352248617424	1.21043872282127	1.80261934631426	1.29465568605184	1.41457094659706	1.78877045661382	1.691267177554	1.64241666176029	1.55468239217335	1.81435995901915
ATP5MC2P4	0.272543917258263	0.217610002883264	0.248233173492714	0.296163863050615	0.258526557995628	0.128720693907665	0.142887540463253	0.375369275956316	0.223293282412239	0.249277680321945	0.194170541436433	0.233406024336337
ATP5MFP2	0.32874586390075	0.166206713527582	0.309810844526477	0.194491708785963	0.229840842648758	0.230591088544529	0.209352502157078	0.199858592898433	0.204363154997971	0.15059032960814	0.256394024212647	0.16914046182943
MIR4500HG	0.99977773592668	1.13528638183298	1.41352248617424	1.55057705505694	1.20360337999194	1.45408200877891	0.925871741407245	0.759923014779801	0.841026050562629	0.798033738817609	1.02664192464163	0.903592658404094
AK3P5	0.214063494545813	0.0462271987208284	0.107942678549206	0.0747395174449991	0.461331736436462	0.13749008403713	0.0526706522673519	0.0794349169670498	0.155921755070198	0	0.157370983017579	0.101878147759588
PCMTD1-DT	2.60180045293303	2.66448870017445	2.66180920979496	2.49790683864055	2.36094950232594	2.53094722858205	2.43758900670726	2.44825954733587	2.49216084052376	2.47867096433301	2.47126259510325	2.44591581251938
LINC01128	4.21618942132294	4.21906882860413	4.17261582553028	4.18140524091334	4.13261660578384	4.17031960118259	4.33478712793625	4.17916590672256	4.3058771417298	4.21263959645149	4.262700877212	4.26722306276371
HCG22	1.56530281878115	1.4293100652967	1.66101106356374	1.65169526197535	1.62675093279573	1.46108513521732	1.34024615103722	1.17596606793369	1.11886983891848	1.23852834411472	1.22639490535336	1.52995920780263
LINC00954	0.300918550206651	0.134462001374613	0.11658369826162	0.204036467895261	0.0878728823070587	0.0749545722870053	0.0833740770388968	0.208718614541755	0.105797156893805	0.2300728872284	0.157370983017579	0.15972143477696
